transcript,audio_path
laot,./content/dataset/laot/laot_faiz.wav
laot,./content/dataset/laot/laot_imam.wav
laot,./content/dataset/laot/laot_jahrol.wav
laot,./content/dataset/laot/laot_jessie.wav
laot,./content/dataset/laot/laot_jol.wav
laot,./content/dataset/laot/laot_kakak.wav
laot,./content/dataset/laot/laot_mamak.wav
laot,./content/dataset/laot/laot_muharis.wav
laot,./content/dataset/laot/laot_oja.wav
laot,./content/dataset/laot/laot_oom.wav
laot,./content/dataset/laot/laot_rafiq.wav
laot,./content/dataset/laot/laot_reja.wav
laot,./content/dataset/laot/laot_syifa.wav
laot,./content/dataset/laot/laot_tajrit.wav
laot,./content/dataset/laot/laot_te.wav
leupi,./content/dataset/leupi/leupi_abang.wav
leupi,./content/dataset/leupi/leupi_andra.wav
leupi,./content/dataset/leupi/leupi_apid.wav
leupi,./content/dataset/leupi/leupi_ari.wav
leupi,./content/dataset/leupi/leupi_bg_yasir.wav
leupi,./content/dataset/leupi/leupi_bulek.wav
leupi,./content/dataset/leupi/leupi_c_jal.wav
leupi,./content/dataset/leupi/leupi_daudi.wav
leupi,./content/dataset/leupi/leupi_dek_wah.wav
leupi,./content/dataset/leupi/leupi_dinda.wav
leupi,./content/dataset/leupi/leupi_faiz.wav
leupi,./content/dataset/leupi/leupi_imam.wav
leupi,./content/dataset/leupi/leupi_jahrol.wav
leupi,./content/dataset/leupi/leupi_jessie.wav
leupi,./content/dataset/leupi/leupi_jol.wav
leupi,./content/dataset/leupi/leupi_kakak.wav
leupi,./content/dataset/leupi/leupi_mamak.wav
leupi,./content/dataset/leupi/leupi_muharis.wav
leupi,./content/dataset/leupi/leupi_oja.wav
leupi,./content/dataset/leupi/leupi_oom.wav
leupi,./content/dataset/leupi/leupi_rafiq.wav
leupi,./content/dataset/leupi/leupi_reja.wav
leupi,./content/dataset/leupi/leupi_syifa.wav
leupi,./content/dataset/leupi/leupi_tajrit.wav
leupi,./content/dataset/leupi/leupi_te.wav
long,./content/dataset/long/long_abang.wav
long,./content/dataset/long/long_andra.wav
long,./content/dataset/long/long_apid.wav
long,./content/dataset/long/long_ari.wav
long,./content/dataset/long/long_bg_yasir.wav
long,./content/dataset/long/long_bulek.wav
long,./content/dataset/long/long_c_jal.wav
long,./content/dataset/long/long_daudi.wav
long,./content/dataset/long/long_dek_wah.wav
long,./content/dataset/long/long_dinda.wav
long,./content/dataset/long/long_faiz.wav
long,./content/dataset/long/long_imam.wav
long,./content/dataset/long/long_jahrol.wav
long,./content/dataset/long/long_jessie.wav
long,./content/dataset/long/long_jol.wav
long,./content/dataset/long/long_kakak.wav
long,./content/dataset/long/long_mamak.wav
long,./content/dataset/long/long_muharis.wav
long,./content/dataset/long/long_oja.wav
long,./content/dataset/long/long_oom.wav
long,./content/dataset/long/long_rafiq.wav
long,./content/dataset/long/long_reja.wav
long,./content/dataset/long/long_syifa.wav
long,./content/dataset/long/long_tajrit.wav
long,./content/dataset/long/long_te.wav
malam,./content/dataset/malam/malam_abang.wav
malam,./content/dataset/malam/malam_andra.wav
malam,./content/dataset/malam/malam_apid.wav
malam,./content/dataset/malam/malam_ari.wav
malam,./content/dataset/malam/malam_bg_yasir.wav
malam,./content/dataset/malam/malam_bulek.wav
malam,./content/dataset/malam/malam_c_jal.wav
malam,./content/dataset/malam/malam_daudi.wav
malam,./content/dataset/malam/malam_dek_wah.wav
malam,./content/dataset/malam/malam_dinda.wav
malam,./content/dataset/malam/malam_faiz.wav
malam,./content/dataset/malam/malam_imam.wav
malam,./content/dataset/malam/malam_jahrol.wav
malam,./content/dataset/malam/malam_jessie.wav
malam,./content/dataset/malam/malam_jol.wav
malam,./content/dataset/malam/malam_kakak.wav
malam,./content/dataset/malam/malam_mamak.wav
malam,./content/dataset/malam/malam_muharis.wav
malam,./content/dataset/malam/malam_oja.wav
malam,./content/dataset/malam/malam_oom.wav
malam,./content/dataset/malam/malam_rafiq.wav
malam,./content/dataset/malam/malam_reja.wav
malam,./content/dataset/malam/malam_syifa.wav
malam,./content/dataset/malam/malam_tajrit.wav
malam,./content/dataset/malam/malam_te.wav
mat,./content/dataset/mat/mat_abang.wav
mat,./content/dataset/mat/mat_andra.wav
mat,./content/dataset/mat/mat_apid.wav
mat,./content/dataset/mat/mat_ari.wav
mat,./content/dataset/mat/mat_bg_yasir.wav
mat,./content/dataset/mat/mat_bulek.wav
mat,./content/dataset/mat/mat_c_jal.wav
mat,./content/dataset/mat/mat_daudi.wav
mat,./content/dataset/mat/mat_dek_wah.wav
mat,./content/dataset/mat/mat_dinda.wav
mat,./content/dataset/mat/mat_faiz.wav
mat,./content/dataset/mat/mat_imam.wav
mat,./content/dataset/mat/mat_jahrol.wav
mat,./content/dataset/mat/mat_jessie.wav
mat,./content/dataset/mat/mat_jol.wav
mat,./content/dataset/mat/mat_kakak.wav
mat,./content/dataset/mat/mat_mamak.wav
mat,./content/dataset/mat/mat_muharis.wav
mat,./content/dataset/mat/mat_oja.wav
mat,./content/dataset/mat/mat_oom.wav
mat,./content/dataset/mat/mat_rafiq.wav
mat,./content/dataset/mat/mat_reja.wav
mat,./content/dataset/mat/mat_syifa.wav
mat,./content/dataset/mat/mat_tajrit.wav
mat,./content/dataset/mat/mat_te.wav
matauroe,./content/dataset/matauroe/matauroe_abang.wav
matauroe,./content/dataset/matauroe/matauroe_andra.wav
matauroe,./content/dataset/matauroe/matauroe_apid.wav
matauroe,./content/dataset/matauroe/matauroe_ari.wav
matauroe,./content/dataset/matauroe/matauroe_bg_yasir.wav
matauroe,./content/dataset/matauroe/matauroe_bulek.wav
matauroe,./content/dataset/matauroe/matauroe_c_jal.wav
matauroe,./content/dataset/matauroe/matauroe_daudi.wav
matauroe,./content/dataset/matauroe/matauroe_dek_wah.wav
matauroe,./content/dataset/matauroe/matauroe_dinda.wav
matauroe,./content/dataset/matauroe/matauroe_faiz.wav
matauroe,./content/dataset/matauroe/matauroe_imam.wav
matauroe,./content/dataset/matauroe/matauroe_jahrol.wav
matauroe,./content/dataset/matauroe/matauroe_jessie.wav
matauroe,./content/dataset/matauroe/matauroe_jol.wav
matauroe,./content/dataset/matauroe/matauroe_kakak.wav
matauroe,./content/dataset/matauroe/matauroe_mamak.wav
matauroe,./content/dataset/matauroe/matauroe_muharis.wav
matauroe,./content/dataset/matauroe/matauroe_oja.wav
matauroe,./content/dataset/matauroe/matauroe_oom.wav
matauroe,./content/dataset/matauroe/matauroe_rafiq.wav
matauroe,./content/dataset/matauroe/matauroe_reja.wav
matauroe,./content/dataset/matauroe/matauroe_syifa.wav
matauroe,./content/dataset/matauroe/matauroe_tajrit.wav
matauroe,./content/dataset/matauroe/matauroe_te.wav
meuah,./content/dataset/meuah/meuah_abang.wav
meuah,./content/dataset/meuah/meuah_andra.wav
meuah,./content/dataset/meuah/meuah_apid.wav
meuah,./content/dataset/meuah/meuah_ari.wav
meuah,./content/dataset/meuah/meuah_bg_yasir.wav
meuah,./content/dataset/meuah/meuah_bulek.wav
meuah,./content/dataset/meuah/meuah_c_jal.wav
meuah,./content/dataset/meuah/meuah_daudi.wav
meuah,./content/dataset/meuah/meuah_dek_wah.wav
meuah,./content/dataset/meuah/meuah_dinda.wav
meuah,./content/dataset/meuah/meuah_faiz.wav
meuah,./content/dataset/meuah/meuah_imam.wav
meuah,./content/dataset/meuah/meuah_jahrol.wav
meuah,./content/dataset/meuah/meuah_jessie.wav
meuah,./content/dataset/meuah/meuah_jol.wav
meuah,./content/dataset/meuah/meuah_kakak.wav
meuah,./content/dataset/meuah/meuah_mamak.wav
meuah,./content/dataset/meuah/meuah_muharis.wav
meuah,./content/dataset/meuah/meuah_oja.wav
meuah,./content/dataset/meuah/meuah_oom.wav
meuah,./content/dataset/meuah/meuah_rafiq.wav
meuah,./content/dataset/meuah/meuah_reja.wav
meuah,./content/dataset/meuah/meuah_syifa.wav
meuah,./content/dataset/meuah/meuah_tajrit.wav
meuah,./content/dataset/meuah/meuah_te.wav
meuen,./content/dataset/meuen/meuen_abang.wav
meuen,./content/dataset/meuen/meuen_andra.wav
meuen,./content/dataset/meuen/meuen_apid.wav
meuen,./content/dataset/meuen/meuen_ari.wav
meuen,./content/dataset/meuen/meuen_bg_yasir.wav
meuen,./content/dataset/meuen/meuen_bulek.wav
meuen,./content/dataset/meuen/meuen_c_jal.wav
meuen,./content/dataset/meuen/meuen_daudi.wav
meuen,./content/dataset/meuen/meuen_dek_wah.wav
meuen,./content/dataset/meuen/meuen_dinda.wav
meuen,./content/dataset/meuen/meuen_faiz.wav
meuen,./content/dataset/meuen/meuen_imam.wav
meuen,./content/dataset/meuen/meuen_jahrol.wav
meuen,./content/dataset/meuen/meuen_jessie.wav
meuen,./content/dataset/meuen/meuen_jol.wav
meuen,./content/dataset/meuen/meuen_kakak.wav
meuen,./content/dataset/meuen/meuen_mamak.wav
meuen,./content/dataset/meuen/meuen_muharis.wav
meuen,./content/dataset/meuen/meuen_oja.wav
meuen,./content/dataset/meuen/meuen_oom.wav
meuen,./content/dataset/meuen/meuen_rafiq.wav
meuen,./content/dataset/meuen/meuen_reja.wav
meuen,./content/dataset/meuen/meuen_syifa.wav
meuen,./content/dataset/meuen/meuen_tajrit.wav
meuen,./content/dataset/meuen/meuen_te.wav
meurumpok,./content/dataset/meurumpok/meurumpok_abang.wav
meurumpok,./content/dataset/meurumpok/meurumpok_andra.wav
meurumpok,./content/dataset/meurumpok/meurumpok_apid.wav
meurumpok,./content/dataset/meurumpok/meurumpok_ari.wav
meurumpok,./content/dataset/meurumpok/meurumpok_bg_yasir.wav
meurumpok,./content/dataset/meurumpok/meurumpok_bulek.wav
meurumpok,./content/dataset/meurumpok/meurumpok_c_jal.wav
meurumpok,./content/dataset/meurumpok/meurumpok_daudi.wav
meurumpok,./content/dataset/meurumpok/meurumpok_dek_wah.wav
meurumpok,./content/dataset/meurumpok/meurumpok_dinda.wav
meurumpok,./content/dataset/meurumpok/meurumpok_faiz.wav
meurumpok,./content/dataset/meurumpok/meurumpok_imam.wav
meurumpok,./content/dataset/meurumpok/meurumpok_jahrol.wav
meurumpok,./content/dataset/meurumpok/meurumpok_jessie.wav
meurumpok,./content/dataset/meurumpok/meurumpok_jol.wav
meurumpok,./content/dataset/meurumpok/meurumpok_kakak.wav
meurumpok,./content/dataset/meurumpok/meurumpok_mamak.wav
meurumpok,./content/dataset/meurumpok/meurumpok_muharis.wav
meurumpok,./content/dataset/meurumpok/meurumpok_oja.wav
meurumpok,./content/dataset/meurumpok/meurumpok_oom.wav
meurumpok,./content/dataset/meurumpok/meurumpok_rafiq.wav
meurumpok,./content/dataset/meurumpok/meurumpok_reja.wav
meurumpok,./content/dataset/meurumpok/meurumpok_syifa.wav
meurumpok,./content/dataset/meurumpok/meurumpok_tajrit.wav
meurumpok,./content/dataset/meurumpok/meurumpok_te.wav
mungken,./content/dataset/mungken/mungken_abang.wav
mungken,./content/dataset/mungken/mungken_andra.wav
mungken,./content/dataset/mungken/mungken_apid.wav
mungken,./content/dataset/mungken/mungken_ari.wav
mungken,./content/dataset/mungken/mungken_bg_yasir.wav
mungken,./content/dataset/mungken/mungken_bulek.wav
mungken,./content/dataset/mungken/mungken_c_jal.wav
mungken,./content/dataset/mungken/mungken_daudi.wav
mungken,./content/dataset/mungken/mungken_dek_wah.wav
mungken,./content/dataset/mungken/mungken_dinda.wav
mungken,./content/dataset/mungken/mungken_faiz.wav
mungken,./content/dataset/mungken/mungken_imam.wav
mungken,./content/dataset/mungken/mungken_jahrol.wav
mungken,./content/dataset/mungken/mungken_jessie.wav
mungken,./content/dataset/mungken/mungken_jol.wav
mungken,./content/dataset/mungken/mungken_kakak.wav
mungken,./content/dataset/mungken/mungken_mamak.wav
mungken,./content/dataset/mungken/mungken_muharis.wav
mungken,./content/dataset/mungken/mungken_oja.wav
mungken,./content/dataset/mungken/mungken_oom.wav
mungken,./content/dataset/mungken/mungken_rafiq.wav
mungken,./content/dataset/mungken/mungken_reja.wav
mungken,./content/dataset/mungken/mungken_syifa.wav
mungken,./content/dataset/mungken/mungken_tajrit.wav
mungken,./content/dataset/mungken/mungken_te.wav
nyoe,./content/dataset/nyoe/nyoe_abang.wav
nyoe,./content/dataset/nyoe/nyoe_andra.wav
nyoe,./content/dataset/nyoe/nyoe_apid.wav
nyoe,./content/dataset/nyoe/nyoe_ari.wav
nyoe,./content/dataset/nyoe/nyoe_bg_yasir.wav
nyoe,./content/dataset/nyoe/nyoe_bulek.wav
nyoe,./content/dataset/nyoe/nyoe_c_jal.wav
nyoe,./content/dataset/nyoe/nyoe_daudi.wav
nyoe,./content/dataset/nyoe/nyoe_dek_wah.wav
nyoe,./content/dataset/nyoe/nyoe_dinda.wav
nyoe,./content/dataset/nyoe/nyoe_faiz.wav
nyoe,./content/dataset/nyoe/nyoe_imam.wav
nyoe,./content/dataset/nyoe/nyoe_jahrol.wav
nyoe,./content/dataset/nyoe/nyoe_jessie.wav
nyoe,./content/dataset/nyoe/nyoe_jol.wav
nyoe,./content/dataset/nyoe/nyoe_kakak.wav
nyoe,./content/dataset/nyoe/nyoe_mamak.wav
nyoe,./content/dataset/nyoe/nyoe_muharis.wav
nyoe,./content/dataset/nyoe/nyoe_oja.wav
nyoe,./content/dataset/nyoe/nyoe_oom.wav
nyoe,./content/dataset/nyoe/nyoe_rafiq.wav
nyoe,./content/dataset/nyoe/nyoe_reja.wav
nyoe,./content/dataset/nyoe/nyoe_syifa.wav
nyoe,./content/dataset/nyoe/nyoe_tajrit.wav
nyoe,./content/dataset/nyoe/nyoe_te.wav
pajan,./content/dataset/pajan/pajan_abang.wav
pajan,./content/dataset/pajan/pajan_andra.wav
pajan,./content/dataset/pajan/pajan_apid.wav
pajan,./content/dataset/pajan/pajan_ari.wav
pajan,./content/dataset/pajan/pajan_bg_yasir.wav
pajan,./content/dataset/pajan/pajan_bulek.wav
pajan,./content/dataset/pajan/pajan_c_jal.wav
pajan,./content/dataset/pajan/pajan_daudi.wav
pajan,./content/dataset/pajan/pajan_dek_wah.wav
pajan,./content/dataset/pajan/pajan_dinda.wav
pajan,./content/dataset/pajan/pajan_faiz.wav
pajan,./content/dataset/pajan/pajan_imam.wav
pajan,./content/dataset/pajan/pajan_jahrol.wav
pajan,./content/dataset/pajan/pajan_jessie.wav
pajan,./content/dataset/pajan/pajan_jol.wav
pajan,./content/dataset/pajan/pajan_kakak.wav
pajan,./content/dataset/pajan/pajan_mamak.wav
pajan,./content/dataset/pajan/pajan_muharis.wav
pajan,./content/dataset/pajan/pajan_oja.wav
pajan,./content/dataset/pajan/pajan_oom.wav
pajan,./content/dataset/pajan/pajan_rafiq.wav
pajan,./content/dataset/pajan/pajan_reja.wav
pajan,./content/dataset/pajan/pajan_syifa.wav
pajan,./content/dataset/pajan/pajan_tajrit.wav
pajan,./content/dataset/pajan/pajan_te.wav
pajoh,./content/dataset/pajoh/pajoh_abang.wav
pajoh,./content/dataset/pajoh/pajoh_andra.wav
pajoh,./content/dataset/pajoh/pajoh_apid.wav
pajoh,./content/dataset/pajoh/pajoh_ari.wav
pajoh,./content/dataset/pajoh/pajoh_bg_yasir.wav
pajoh,./content/dataset/pajoh/pajoh_bulek.wav
pajoh,./content/dataset/pajoh/pajoh_c_jal.wav
pajoh,./content/dataset/pajoh/pajoh_daudi.wav
pajoh,./content/dataset/pajoh/pajoh_dek_wah.wav
pajoh,./content/dataset/pajoh/pajoh_dinda.wav
pajoh,./content/dataset/pajoh/pajoh_faiz.wav
pajoh,./content/dataset/pajoh/pajoh_imam.wav
pajoh,./content/dataset/pajoh/pajoh_jahrol.wav
pajoh,./content/dataset/pajoh/pajoh_jessie.wav
pajoh,./content/dataset/pajoh/pajoh_jol.wav
pajoh,./content/dataset/pajoh/pajoh_kakak.wav
pajoh,./content/dataset/pajoh/pajoh_mamak.wav
pajoh,./content/dataset/pajoh/pajoh_muharis.wav
pajoh,./content/dataset/pajoh/pajoh_oja.wav
pajoh,./content/dataset/pajoh/pajoh_oom.wav
pajoh,./content/dataset/pajoh/pajoh_rafiq.wav
pajoh,./content/dataset/pajoh/pajoh_reja.wav
pajoh,./content/dataset/pajoh/pajoh_syifa.wav
pajoh,./content/dataset/pajoh/pajoh_tajrit.wav
pajoh,./content/dataset/pajoh/pajoh_te.wav
paken,./content/dataset/paken/paken_abang.wav
paken,./content/dataset/paken/paken_andra.wav
paken,./content/dataset/paken/paken_apid.wav
paken,./content/dataset/paken/paken_ari.wav
paken,./content/dataset/paken/paken_bg_yasir.wav
paken,./content/dataset/paken/paken_bulek.wav
paken,./content/dataset/paken/paken_c_jal.wav
paken,./content/dataset/paken/paken_daudi.wav
paken,./content/dataset/paken/paken_dek_wah.wav
paken,./content/dataset/paken/paken_dinda.wav
paken,./content/dataset/paken/paken_faiz.wav
paken,./content/dataset/paken/paken_imam.wav
paken,./content/dataset/paken/paken_jahrol.wav
paken,./content/dataset/paken/paken_jessie.wav
paken,./content/dataset/paken/paken_jol.wav
paken,./content/dataset/paken/paken_kakak.wav
paken,./content/dataset/paken/paken_mamak.wav
paken,./content/dataset/paken/paken_muharis.wav
paken,./content/dataset/paken/paken_oja.wav
paken,./content/dataset/paken/paken_oom.wav
paken,./content/dataset/paken/paken_rafiq.wav
paken,./content/dataset/paken/paken_reja.wav
paken,./content/dataset/paken/paken_syifa.wav
paken,./content/dataset/paken/paken_tajrit.wav
paken,./content/dataset/paken/paken_te.wav
pakri,./content/dataset/pakri/pakri_abang.wav
pakri,./content/dataset/pakri/pakri_andra.wav
pakri,./content/dataset/pakri/pakri_apid.wav
pakri,./content/dataset/pakri/pakri_ari.wav
pakri,./content/dataset/pakri/pakri_bg_yasir.wav
pakri,./content/dataset/pakri/pakri_bulek.wav
pakri,./content/dataset/pakri/pakri_c_jal.wav
pakri,./content/dataset/pakri/pakri_daudi.wav
pakri,./content/dataset/pakri/pakri_dek_wah.wav
pakri,./content/dataset/pakri/pakri_dinda.wav
pakri,./content/dataset/pakri/pakri_faiz.wav
pakri,./content/dataset/pakri/pakri_imam.wav
pakri,./content/dataset/pakri/pakri_jahrol.wav
pakri,./content/dataset/pakri/pakri_jessie.wav
pakri,./content/dataset/pakri/pakri_jol.wav
pakri,./content/dataset/pakri/pakri_kakak.wav
pakri,./content/dataset/pakri/pakri_mamak.wav
pakri,./content/dataset/pakri/pakri_muharis.wav
pakri,./content/dataset/pakri/pakri_oja.wav
pakri,./content/dataset/pakri/pakri_oom.wav
pakri,./content/dataset/pakri/pakri_rafiq.wav
pakri,./content/dataset/pakri/pakri_reja.wav
pakri,./content/dataset/pakri/pakri_syifa.wav
pakri,./content/dataset/pakri/pakri_tajrit.wav
pakri,./content/dataset/pakri/pakri_te.wav
pat,./content/dataset/pat/pat_abang.wav
pat,./content/dataset/pat/pat_andra.wav
pat,./content/dataset/pat/pat_apid.wav
pat,./content/dataset/pat/pat_ari.wav
pat,./content/dataset/pat/pat_bg_yasir.wav
pat,./content/dataset/pat/pat_bulek.wav
pat,./content/dataset/pat/pat_c_jal.wav
pat,./content/dataset/pat/pat_daudi.wav
pat,./content/dataset/pat/pat_dek_wah.wav
pat,./content/dataset/pat/pat_dinda.wav
pat,./content/dataset/pat/pat_faiz.wav
pat,./content/dataset/pat/pat_imam.wav
pat,./content/dataset/pat/pat_jahrol.wav
pat,./content/dataset/pat/pat_jessie.wav
pat,./content/dataset/pat/pat_jol.wav
pat,./content/dataset/pat/pat_kakak.wav
pat,./content/dataset/pat/pat_mamak.wav
pat,./content/dataset/pat/pat_muharis.wav
pat,./content/dataset/pat/pat_oja.wav
pat,./content/dataset/pat/pat_oom.wav
pat,./content/dataset/pat/pat_rafiq.wav
pat,./content/dataset/pat/pat_reja.wav
pat,./content/dataset/pat/pat_syifa.wav
pat,./content/dataset/pat/pat_tajrit.wav
pat,./content/dataset/pat/pat_te.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_abang.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_andra.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_apid.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_ari.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_bg_yasir.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_bulek.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_c_jal.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_daudi.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_dek_wah.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_dinda.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_faiz.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_imam.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_jahrol.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_jessie.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_jol.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_kakak.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_mamak.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_muharis.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_oja.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_oom.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_rafiq.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_reja.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_syifa.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_tajrit.wav
peugahhaba,./content/dataset/peugahhaba/peugahhaba_te.wav
peuruno,./content/dataset/peuruno/peuruno_abang.wav
peuruno,./content/dataset/peuruno/peuruno_andra.wav
peuruno,./content/dataset/peuruno/peuruno_apid.wav
peuruno,./content/dataset/peuruno/peuruno_ari.wav
peuruno,./content/dataset/peuruno/peuruno_bg_yasir.wav
peuruno,./content/dataset/peuruno/peuruno_bulek.wav
peuruno,./content/dataset/peuruno/peuruno_c_jal.wav
peuruno,./content/dataset/peuruno/peuruno_daudi.wav
peuruno,./content/dataset/peuruno/peuruno_dek_wah.wav
peuruno,./content/dataset/peuruno/peuruno_dinda.wav
peuruno,./content/dataset/peuruno/peuruno_faiz.wav
peuruno,./content/dataset/peuruno/peuruno_imam.wav
peuruno,./content/dataset/peuruno/peuruno_jahrol.wav
peuruno,./content/dataset/peuruno/peuruno_jessie.wav
peuruno,./content/dataset/peuruno/peuruno_jol.wav
peuruno,./content/dataset/peuruno/peuruno_kakak.wav
peuruno,./content/dataset/peuruno/peuruno_mamak.wav
peuruno,./content/dataset/peuruno/peuruno_muharis.wav
peuruno,./content/dataset/peuruno/peuruno_oja.wav
peuruno,./content/dataset/peuruno/peuruno_oom.wav
peuruno,./content/dataset/peuruno/peuruno_rafiq.wav
peuruno,./content/dataset/peuruno/peuruno_reja.wav
peuruno,./content/dataset/peuruno/peuruno_syifa.wav
peuruno,./content/dataset/peuruno/peuruno_tajrit.wav
peuruno,./content/dataset/peuruno/peuruno_te.wav
piyohhek,./content/dataset/piyohhek/piyohhek_abang.wav
piyohhek,./content/dataset/piyohhek/piyohhek_andra.wav
piyohhek,./content/dataset/piyohhek/piyohhek_apid.wav
piyohhek,./content/dataset/piyohhek/piyohhek_ari.wav
piyohhek,./content/dataset/piyohhek/piyohhek_bg_yasir.wav
piyohhek,./content/dataset/piyohhek/piyohhek_bulek.wav
piyohhek,./content/dataset/piyohhek/piyohhek_c_jal.wav
piyohhek,./content/dataset/piyohhek/piyohhek_daudi.wav
piyohhek,./content/dataset/piyohhek/piyohhek_dek_wah.wav
piyohhek,./content/dataset/piyohhek/piyohhek_dinda.wav
piyohhek,./content/dataset/piyohhek/piyohhek_faiz.wav
piyohhek,./content/dataset/piyohhek/piyohhek_imam.wav
piyohhek,./content/dataset/piyohhek/piyohhek_jahrol.wav
piyohhek,./content/dataset/piyohhek/piyohhek_jessie.wav
piyohhek,./content/dataset/piyohhek/piyohhek_jol.wav
piyohhek,./content/dataset/piyohhek/piyohhek_kakak.wav
piyohhek,./content/dataset/piyohhek/piyohhek_mamak.wav
piyohhek,./content/dataset/piyohhek/piyohhek_muharis.wav
piyohhek,./content/dataset/piyohhek/piyohhek_oja.wav
piyohhek,./content/dataset/piyohhek/piyohhek_oom.wav
piyohhek,./content/dataset/piyohhek/piyohhek_rafiq.wav
piyohhek,./content/dataset/piyohhek/piyohhek_reja.wav
piyohhek,./content/dataset/piyohhek/piyohhek_syifa.wav
piyohhek,./content/dataset/piyohhek/piyohhek_tajrit.wav
piyohhek,./content/dataset/piyohhek/piyohhek_te.wav
plung,./content/dataset/plung/plung_abang.wav
plung,./content/dataset/plung/plung_andra.wav
plung,./content/dataset/plung/plung_apid.wav
plung,./content/dataset/plung/plung_ari.wav
plung,./content/dataset/plung/plung_bg_yasir.wav
plung,./content/dataset/plung/plung_bulek.wav
plung,./content/dataset/plung/plung_c_jal.wav
plung,./content/dataset/plung/plung_daudi.wav
plung,./content/dataset/plung/plung_dek_wah.wav
plung,./content/dataset/plung/plung_dinda.wav
plung,./content/dataset/plung/plung_faiz.wav
plung,./content/dataset/plung/plung_imam.wav
plung,./content/dataset/plung/plung_jahrol.wav
plung,./content/dataset/plung/plung_jessie.wav
plung,./content/dataset/plung/plung_jol.wav
plung,./content/dataset/plung/plung_kakak.wav
plung,./content/dataset/plung/plung_mamak.wav
plung,./content/dataset/plung/plung_muharis.wav
plung,./content/dataset/plung/plung_oja.wav
plung,./content/dataset/plung/plung_oom.wav
plung,./content/dataset/plung/plung_rafiq.wav
plung,./content/dataset/plung/plung_reja.wav
plung,./content/dataset/plung/plung_syifa.wav
plung,./content/dataset/plung/plung_tajrit.wav
plung,./content/dataset/plung/plung_te.wav
prah,./content/dataset/prah/prah_abang.wav
prah,./content/dataset/prah/prah_andra.wav
prah,./content/dataset/prah/prah_apid.wav
prah,./content/dataset/prah/prah_ari.wav
prah,./content/dataset/prah/prah_bg_yasir.wav
prah,./content/dataset/prah/prah_bulek.wav
prah,./content/dataset/prah/prah_c_jal.wav
prah,./content/dataset/prah/prah_daudi.wav
prah,./content/dataset/prah/prah_dek_wah.wav
prah,./content/dataset/prah/prah_dinda.wav
prah,./content/dataset/prah/prah_faiz.wav
prah,./content/dataset/prah/prah_imam.wav
prah,./content/dataset/prah/prah_jahrol.wav
prah,./content/dataset/prah/prah_jessie.wav
prah,./content/dataset/prah/prah_jol.wav
prah,./content/dataset/prah/prah_kakak.wav
prah,./content/dataset/prah/prah_mamak.wav
prah,./content/dataset/prah/prah_muharis.wav
prah,./content/dataset/prah/prah_oja.wav
prah,./content/dataset/prah/prah_oom.wav
prah,./content/dataset/prah/prah_rafiq.wav
prah,./content/dataset/prah/prah_reja.wav
prah,./content/dataset/prah/prah_syifa.wav
prah,./content/dataset/prah/prah_tajrit.wav
prah,./content/dataset/prah/prah_te.wav
pue,./content/dataset/pue/pue_abang.wav
pue,./content/dataset/pue/pue_andra.wav
pue,./content/dataset/pue/pue_apid.wav
pue,./content/dataset/pue/pue_ari.wav
pue,./content/dataset/pue/pue_bg_yasir.wav
pue,./content/dataset/pue/pue_bulek.wav
pue,./content/dataset/pue/pue_c_jal.wav
pue,./content/dataset/pue/pue_daudi.wav
pue,./content/dataset/pue/pue_dek_wah.wav
pue,./content/dataset/pue/pue_dinda.wav
pue,./content/dataset/pue/pue_faiz.wav
pue,./content/dataset/pue/pue_imam.wav
pue,./content/dataset/pue/pue_jahrol.wav
pue,./content/dataset/pue/pue_jessie.wav
pue,./content/dataset/pue/pue_jol.wav
pue,./content/dataset/pue/pue_kakak.wav
pue,./content/dataset/pue/pue_mamak.wav
pue,./content/dataset/pue/pue_muharis.wav
pue,./content/dataset/pue/pue_oja.wav
pue,./content/dataset/pue/pue_oom.wav
